"timestamp","temperature_type","temperature"
"20180102T1100","temperature_min",1.9505286
"20180102T1100","temperature_max",8.9505286
"20180102T1200","temperature_mean",5.4605284
"20180102T1200","temperature_min",2.4605284
"20180102T1200","temperature_max",9.4605284
"20180102T1300","temperature_mean",7.0005283
"20180102T1300","temperature_min",2.0005283
"20180102T1300","temperature_max",9.0005283
"20180102T1400","temperature_mean",7.2305284
"20180102T1400","temperature_min",5.2305284
"20180102T1400","temperature_max",11.2305284
"20180102T1500","temperature_mean",7.6905284
"20180102T1500","temperature_min",3.6905284
"20180102T1500","temperature_max",11.6905284
"20180102T1600","temperature_mean",7.8605285
"20180102T1600","temperature_min",5.8605285
"20180102T1600","temperature_max",12.8605285
"20180102T1700","temperature_mean",7.0905285
"20180102T1700","temperature_min",5.0905285
"20180102T1700","temperature_max",10.0905285
"20180102T1800","temperature_mean",6.7705283
"20180102T1800","temperature_min",4.7705283
"20180102T1800","temperature_max",7.7705283
"20180102T1900","temperature_mean",6.7505283
"20180102T1900","temperature_min",1.7505283
"20180102T1900","temperature_max",9.7505283
"20180102T2000","temperature_mean",6.8505287
"20180102T2000","temperature_min",3.8505287
"20180102T2000","temperature_max",10.8505287
"20180102T2100","temperature_mean",5.0205283
"20180102T2100","temperature_min",3.0205283
"20180102T2100","temperature_max",8.0205283
"20180102T2200","temperature_mean",4.6605287
"20180102T2200","temperature_min",2.6605287
"20180102T2200","temperature_max",7.6605287
"20180102T2300","temperature_mean",5.4005284
"20180102T2300","temperature_min",0.4005284
"20180102T2300","temperature_max",9.4005284
"20180103T0000","temperature_mean",6.9905286
"20180103T0000","temperature_min",3.9905286
"20180103T0000","temperature_max",9.9905286
"20180103T0100","temperature_mean",8.770529
"20180103T0100","temperature_min",5.770529
"20180103T0100","temperature_max",13.770529
"20180103T0200","temperature_mean",9.560529
"20180103T0200","temperature_min",7.560529
"20180103T0200","temperature_max",12.560529
"20180103T0300","temperature_mean",9.8005295
"20180103T0300","temperature_min",4.8005295
"20180103T0300","temperature_max",13.8005295
"20180103T0400","temperature_mean",9.990529
"20180103T0400","temperature_min",6.990529
"20180103T0400","temperature_max",12.990529
"20180103T0500","temperature_mean",10.990529
"20180103T0500","temperature_min",8.990529
"20180103T0500","temperature_max",14.990529
"20180103T0600","temperature_mean",11.370529
"20180103T0600","temperature_min",7.370529
"20180103T0600","temperature_max",12.370529
"20180103T0700","temperature_mean",12.0505295
"20180103T0700","temperature_min",10.0505295
"20180103T0700","temperature_max",15.0505295
"20180103T0800","temperature_mean",12.450529
"20180103T0800","temperature_min",10.450529
"20180103T0800","temperature_max",13.450529
"20180103T0900","temperature_mean",11.950529
"20180103T0900","temperature_min",8.950529
"20180103T0900","temperature_max",15.950529
"20180103T1000","temperature_mean",11.560529
"20180103T1000","temperature_min",7.560529
"20180103T1000","temperature_max",16.560529
"20180103T1100","temperature_mean",10.350529
"20180103T1100","temperature_min",6.350529
"20180103T1100","temperature_max",15.350529
"20180103T1200","temperature_mean",9.710529
"20180103T1200","temperature_min",4.710529
"20180103T1200","temperature_max",12.710529
"20180103T1300","temperature_mean",6.3105288
"20180103T1300","temperature_min",3.3105288
"20180103T1300","temperature_max",10.3105288
"20180103T1400","temperature_mean",8.090529
"20180103T1400","temperature_min",5.090529
"20180103T1400","temperature_max",10.090529
"20180103T1500","temperature_mean",7.6705284
"20180103T1500","temperature_min",3.6705284
"20180103T1500","temperature_max",11.6705284
"20180103T1600","temperature_mean",7.2605286
"20180103T1600","temperature_min",2.2605286
"20180103T1600","temperature_max",11.2605286
"20180103T1700","temperature_mean",6.7705283
"20180103T1700","temperature_min",3.7705283
"20180103T1700","temperature_max",8.7705283
"20180103T1800","temperature_mean",6.3905287
"20180103T1800","temperature_min",2.3905287
"20180103T1800","temperature_max",11.3905287
"20180103T1900","temperature_mean",6.2405286
"20180103T1900","temperature_min",2.2405286
"20180103T1900","temperature_max",11.2405286
"20180103T2000","temperature_mean",6.3105288
"20180103T2000","temperature_min",5.3105288
"20180103T2000","temperature_max",7.3105288
"20180103T2100","temperature_mean",6.3405285
"20180103T2100","temperature_min",4.3405285
"20180103T2100","temperature_max",9.3405285
"20180103T2200","temperature_mean",6.5505285
"20180103T2200","temperature_min",3.5505285
"20180103T2200","temperature_max",9.5505285
"20180103T2300","temperature_mean",6.7405286
"20180103T2300","temperature_min",3.7405286
"20180103T2300","temperature_max",10.7405286
"20180104T0000","temperature_mean",6.9005284
"20180104T0000","temperature_min",4.9005284
"20180104T0000","temperature_max",11.9005284
"20180104T0100","temperature_mean",7.2405286
"20180104T0100","temperature_min",6.2405286
"20180104T0100","temperature_max",8.2405286
"20180104T0200","temperature_mean",6.6205287
"20180104T0200","temperature_min",3.6205287
"20180104T0200","temperature_max",9.6205287
"20180104T0300","temperature_mean",6.5105286
"20180104T0300","temperature_min",5.5105286
"20180104T0300","temperature_max",7.5105286
"20180104T0400","temperature_mean",6.5805287
"20180104T0400","temperature_min",5.5805287
"20180104T0400","temperature_max",7.5805287
"20180104T0500","temperature_mean",6.7005286
"20180104T0500","temperature_min",3.7005286
"20180104T0500","temperature_max",10.7005286
"20180104T0600","temperature_mean",7.0705285
"20180104T0600","temperature_min",3.0705285
"20180104T0600","temperature_max",12.0705285
"20180104T0700","temperature_mean",7.040529
"20180104T0700","temperature_min",3.040529
"20180104T0700","temperature_max",12.040529
"20180104T0800","temperature_mean",7.2605286
"20180104T0800","temperature_min",3.2605286
"20180104T0800","temperature_max",11.2605286
"20180104T0900","temperature_mean",9.000529
"20180104T0900","temperature_min",8.000529
"20180104T0900","temperature_max",10.000529
"20180104T1000","temperature_mean",11.000529
"20180104T1000","temperature_min",6.000529
"20180104T1000","temperature_max",15.000529
"20180104T1100","temperature_mean",11.490529
"20180104T1100","temperature_min",9.490529
"20180104T1100","temperature_max",12.490529
"20180104T1200","temperature_mean",12.410529
"20180104T1200","temperature_min",7.410529
"20180104T1200","temperature_max",14.410529
"20180104T1300","temperature_mean",13.090529
"20180104T1300","temperature_min",9.090529
"20180104T1300","temperature_max",14.090529
"20180104T1400","temperature_mean",12.760529
"20180104T1400","temperature_min",9.760529
"20180104T1400","temperature_max",14.760529
"20180104T1500","temperature_mean",12.620529
"20180104T1500","temperature_min",8.620529
"20180104T1500","temperature_max",13.620529
"20180104T1600","temperature_mean",12.620529
"20180104T1600","temperature_min",9.620529
"20180104T1600","temperature_max",14.620529
"20180104T1700","temperature_mean",12.410529
"20180104T1700","temperature_min",9.410529
"20180104T1700","temperature_max",17.410529
"20180104T1800","temperature_mean",12.170529
"20180104T1800","temperature_min",11.170529
"20180104T1800","temperature_max",14.170529
"20180104T1900","temperature_mean",12.210529
"20180104T1900","temperature_min",11.210529
"20180104T1900","temperature_max",15.210529
"20180104T2000","temperature_mean",11.920529
"20180104T2000","temperature_min",6.920529
"20180104T2000","temperature_max",13.920529
"20180104T2100","temperature_mean",11.810529
"20180104T2100","temperature_min",6.810529
"20180104T2100","temperature_max",14.810529
"20180104T2200","temperature_mean",11.590529
"20180104T2200","temperature_min",9.590529
"20180104T2200","temperature_max",14.590529
"20180104T2300","temperature_mean",11.510529
"20180104T2300","temperature_min",6.510529
"20180104T2300","temperature_max",15.510529
"20180105T0000","temperature_mean",11.3005295
"20180105T0000","temperature_min",9.3005295
"20180105T0000","temperature_max",12.3005295
"20180105T0100","temperature_mean",11.170529
"20180105T0100","temperature_min",6.170529
"20180105T0100","temperature_max",15.170529
"20180105T0200","temperature_mean",10.840529
"20180105T0200","temperature_min",7.840529
"20180105T0200","temperature_max",11.840529
"20180105T0300","temperature_mean",10.140529
"20180105T0300","temperature_min",9.140529
"20180105T0300","temperature_max",13.140529
"20180105T0400","temperature_mean",9.900529
"20180105T0400","temperature_min",6.900529
"20180105T0400","temperature_max",13.900529
"20180105T0500","temperature_mean",9.920529
"20180105T0500","temperature_min",7.920529
"20180105T0500","temperature_max",13.920529
"20180105T0600","temperature_mean",9.070529
"20180105T0600","temperature_min",4.070529
"20180105T0600","temperature_max",11.070529
"20180105T0700","temperature_mean",8.760529
"20180105T0700","temperature_min",7.760529
"20180105T0700","temperature_max",12.760529
"20180105T0800","temperature_mean",9.520529
"20180105T0800","temperature_min",5.520529
"20180105T0800","temperature_max",14.520529
"20180105T0900","temperature_mean",9.720529
"20180105T0900","temperature_min",5.720529
"20180105T0900","temperature_max",14.720529
"20180105T1000","temperature_mean",11.390529
"20180105T1000","temperature_min",10.390529
"20180105T1000","temperature_max",12.390529
"20180105T1100","temperature_mean",12.140529
"20180105T1100","temperature_min",8.140529
"20180105T1100","temperature_max",14.140529
"20180105T1200","temperature_mean",13.060529
"20180105T1200","temperature_min",12.060529
"20180105T1200","temperature_max",15.060529
"20180105T1300","temperature_mean",14.540529
"20180105T1300","temperature_min",12.540529
"20180105T1300","temperature_max",16.540529
"20180105T1400","temperature_mean",13.710529
"20180105T1400","temperature_min",12.710529
"20180105T1400","temperature_max",14.710529
"20180105T1500","temperature_mean",13.330529
"20180105T1500","temperature_min",11.330529
"20180105T1500","temperature_max",14.330529
"20180105T1600","temperature_mean",14.010529
"20180105T1600","temperature_min",12.010529
"20180105T1600","temperature_max",19.010529
"20180105T1700","temperature_mean",13.020529
"20180105T1700","temperature_min",10.020529
"20180105T1700","temperature_max",15.020529
"20180105T1800","temperature_mean",11.860529
"20180105T1800","temperature_min",6.860529
"20180105T1800","temperature_max",13.860529
"20180105T1900","temperature_mean",11.930529
"20180105T1900","temperature_min",8.930529
"20180105T1900","temperature_max",15.930529
"20180105T2000","temperature_mean",11.310529
"20180105T2000","temperature_min",8.310529
"20180105T2000","temperature_max",14.310529
"20180105T2100","temperature_mean",10.100529
"20180105T2100","temperature_min",9.100529
"20180105T2100","temperature_max",11.100529
"20180105T2200","temperature_mean",9.840529
"20180105T2200","temperature_min",6.840529
"20180105T2200","temperature_max",13.840529
"20180105T2300","temperature_mean",9.510529
"20180105T2300","temperature_min",8.510529
"20180105T2300","temperature_max",13.510529
"20180106T0000","temperature_mean",9.010529
"20180106T0000","temperature_min",4.010529
"20180106T0000","temperature_max",10.010529
"20180106T0100","temperature_mean",8.650529
"20180106T0100","temperature_min",4.650529
"20180106T0100","temperature_max",10.650529
"20180106T0200","temperature_mean",8.710529
"20180106T0200","temperature_min",4.710529
"20180106T0200","temperature_max",9.710529
"20180106T0300","temperature_mean",8.680529
"20180106T0300","temperature_min",7.680529
"20180106T0300","temperature_max",11.680529
"20180106T0400","temperature_mean",8.660529
"20180106T0400","temperature_min",4.660529
"20180106T0400","temperature_max",11.660529
"20180106T0500","temperature_mean",8.440529
"20180106T0500","temperature_min",4.440529
"20180106T0500","temperature_max",10.440529
"20180106T0600","temperature_mean",7.9605284
"20180106T0600","temperature_min",6.9605284
"20180106T0600","temperature_max",11.9605284
"20180106T0700","temperature_mean",7.6105285
"20180106T0700","temperature_min",3.6105285
"20180106T0700","temperature_max",12.6105285
"20180106T0800","temperature_mean",6.8005285
"20180106T0800","temperature_min",1.8005285
"20180106T0800","temperature_max",9.8005285
"20180106T0900","temperature_mean",6.1005287
"20180106T0900","temperature_min",3.1005287
"20180106T0900","temperature_max",11.1005287
"20180106T1000","temperature_mean",7.1205287
"20180106T1000","temperature_min",4.1205287
"20180106T1000","temperature_max",9.1205287
"20180106T1100","temperature_mean",9.200529
"20180106T1100","temperature_min",6.200529
"20180106T1100","temperature_max",14.200529
"20180106T1200","temperature_mean",10.420529
"20180106T1200","temperature_min",6.420529
"20180106T1200","temperature_max",14.420529
"20180106T1300","temperature_mean",11.820529
"20180106T1300","temperature_min",6.820529
"20180106T1300","temperature_max",12.820529
"20180106T1400","temperature_mean",12.290529
"20180106T1400","temperature_min",7.290529
"20180106T1400","temperature_max",13.290529
"20180106T1500","temperature_mean",12.370529
"20180106T1500","temperature_min",7.370529
"20180106T1500","temperature_max",16.370529
"20180106T1600","temperature_mean",11.730529
"20180106T1600","temperature_min",10.730529
"20180106T1600","temperature_max",13.730529
"20180106T1700","temperature_mean",10.590529
"20180106T1700","temperature_min",7.590529
"20180106T1700","temperature_max",11.590529
"20180106T1800","temperature_mean",9.080529
"20180106T1800","temperature_min",8.080529
"20180106T1800","temperature_max",14.080529
"20180106T1900","temperature_mean",7.4905286
"20180106T1900","temperature_min",6.4905286
"20180106T1900","temperature_max",12.4905286
"20180106T2000","temperature_mean",6.9305286
"20180106T2000","temperature_min",1.9305286
"20180106T2000","temperature_max",11.9305286
"20180106T2100","temperature_mean",6.9005284
"20180106T2100","temperature_min",3.9005284
"20180106T2100","temperature_max",7.9005284
"20180106T2200","temperature_mean",6.5505285
"20180106T2200","temperature_min",4.5505285
"20180106T2200","temperature_max",7.5505285
"20180106T2300","temperature_mean",5.9905286
"20180106T2300","temperature_min",3.9905286
"20180106T2300","temperature_max",8.9905286
"20180107T0000","temperature_mean",6.2405286
"20180107T0000","temperature_min",3.2405286
"20180107T0000","temperature_max",8.2405286
"20180107T0100","temperature_mean",6.3605285
"20180107T0100","temperature_min",2.3605285
"20180107T0100","temperature_max",8.3605285
"20180107T0200","temperature_mean",6.2305284
"20180107T0200","temperature_min",1.2305284
"20180107T0200","temperature_max",9.2305284
"20180107T0300","temperature_mean",5.8705287
"20180107T0300","temperature_min",0.8705287
"20180107T0300","temperature_max",9.8705287
"20180107T0400","temperature_mean",5.4205284
"20180107T0400","temperature_min",1.4205284
"20180107T0400","temperature_max",6.4205284
"20180107T0500","temperature_mean",5.0005283
"20180107T0500","temperature_min",2.0005283
"20180107T0500","temperature_max",7.0005283
"20180107T0600","temperature_mean",5.0505285
"20180107T0600","temperature_min",0.0505285
"20180107T0600","temperature_max",10.0505285
"20180107T0700","temperature_mean",5.2205286
"20180107T0700","temperature_min",4.2205286
"20180107T0700","temperature_max",6.2205286
"20180107T0800","temperature_mean",4.5005283
"20180107T0800","temperature_min",-0.4994717
"20180107T0800","temperature_max",7.5005283
"20180107T0900","temperature_mean",4.2105284
"20180107T0900","temperature_min",3.2105284
"20180107T0900","temperature_max",9.2105284
"20180107T1000","temperature_mean",5.1905284
"20180107T1000","temperature_min",1.1905284
"20180107T1000","temperature_max",6.1905284
"20180107T1100","temperature_mean",5.8805285
"20180107T1100","temperature_min",0.8805285
"20180107T1100","temperature_max",9.8805285
"20180107T1200","temperature_mean",6.4105287
"20180107T1200","temperature_min",5.4105287
"20180107T1200","temperature_max",11.4105287
"20180107T1300","temperature_mean",6.4605284
"20180107T1300","temperature_min",2.4605284
"20180107T1300","temperature_max",10.4605284
"20180107T1400","temperature_mean",7.7405286
"20180107T1400","temperature_min",3.7405286
"20180107T1400","temperature_max",11.7405286
"20180107T1500","temperature_mean",8.710529
"20180107T1500","temperature_min",5.710529
"20180107T1500","temperature_max",12.710529
"20180107T1600","temperature_mean",9.240529
"20180107T1600","temperature_min",6.240529
"20180107T1600","temperature_max",11.240529
"20180107T1700","temperature_mean",8.640529
"20180107T1700","temperature_min",4.640529
"20180107T1700","temperature_max",12.640529
"20180107T1800","temperature_mean",7.9205284
"20180107T1800","temperature_min",4.9205284
"20180107T1800","temperature_max",8.9205284
"20180107T1900","temperature_mean",7.3005285
"20180107T1900","temperature_min",2.3005285
"20180107T1900","temperature_max",10.3005285
"20180107T2000","temperature_mean",6.9105287
"20180107T2000","temperature_min",5.9105287
"20180107T2000","temperature_max",8.9105287
"20180107T2100","temperature_mean",6.8805285
"20180107T2100","temperature_min",2.8805285
"20180107T2100","temperature_max",10.8805285
"20180107T2200","temperature_mean",6.4705286
"20180107T2200","temperature_min",4.4705286
"20180107T2200","temperature_max",9.4705286
"20180107T2300","temperature_mean",6.1405287
"20180107T2300","temperature_min",2.1405287
"20180107T2300","temperature_max",8.1405287
"20180108T0000","temperature_mean",5.7005286
"20180108T0000","temperature_min",2.7005286
"20180108T0000","temperature_max",7.7005286
"20180108T0100","temperature_mean",4.8705287
"20180108T0100","temperature_min",0.8705287
"20180108T0100","temperature_max",5.8705287
"20180108T0200","temperature_mean",4.3505287
"20180108T0200","temperature_min",0.3505287
"20180108T0200","temperature_max",5.3505287
"20180108T0300","temperature_mean",4.0705285
"20180108T0300","temperature_min",0.0705285
"20180108T0300","temperature_max",6.0705285
"20180108T0400","temperature_mean",4.0605288
"20180108T0400","temperature_min",1.0605288
"20180108T0400","temperature_max",9.0605288
"20180108T0500","temperature_mean",3.8605285
"20180108T0500","temperature_min",2.8605285
"20180108T0500","temperature_max",7.8605285
"20180108T0600","temperature_mean",3.3505285
"20180108T0600","temperature_min",-0.6494715
"20180108T0600","temperature_max",8.3505285
"20180108T0700","temperature_mean",3.1805286
"20180108T0700","temperature_min",2.1805286
"20180108T0700","temperature_max",4.1805286
"20180108T0800","temperature_mean",3.0105286
"20180108T0800","temperature_min",2.0105286
"20180108T0800","temperature_max",5.0105286
"20180108T0900","temperature_mean",3.0705285
"20180108T0900","temperature_min",1.0705285
"20180108T0900","temperature_max",4.0705285
"20180108T1000","temperature_mean",3.5705285
"20180108T1000","temperature_min",0.5705285
"20180108T1000","temperature_max",6.5705285
"20180108T1100","temperature_mean",4.4505286
"20180108T1100","temperature_min",0.4505286
"20180108T1100","temperature_max",9.4505286
"20180108T1200","temperature_mean",5.7105284
"20180108T1200","temperature_min",2.7105284
"20180108T1200","temperature_max",9.7105284
"20180108T1300","temperature_mean",11.100529
"20180108T1300","temperature_min",9.100529
"20180108T1300","temperature_max",13.100529
"20180108T1400","temperature_mean",12.270529
"20180108T1400","temperature_min",7.270529
"20180108T1400","temperature_max",13.270529
"20180108T1500","temperature_mean",12.510529
"20180108T1500","temperature_min",11.510529
"20180108T1500","temperature_max",13.510529
"20180108T1600","temperature_mean",12.180529
"20180108T1600","temperature_min",11.180529
"20180108T1600","temperature_max",17.180529
"20180108T1700","temperature_mean",8.790529
"20180108T1700","temperature_min",4.790529
"20180108T1700","temperature_max",9.790529
"20180108T1800","temperature_mean",7.0105286
"20180108T1800","temperature_min",6.0105286
"20180108T1800","temperature_max",10.0105286
"20180108T1900","temperature_mean",6.6005287
"20180108T1900","temperature_min",4.6005287
"20180108T1900","temperature_max",11.6005287
"20180108T2000","temperature_mean",6.4705286
"20180108T2000","temperature_min",3.4705286
"20180108T2000","temperature_max",7.4705286
"20180108T2100","temperature_mean",6.7105284
"20180108T2100","temperature_min",5.7105284
"20180108T2100","temperature_max",7.7105284
"20180108T2200","temperature_mean",6.9205284
"20180108T2200","temperature_min",3.9205284
"20180108T2200","temperature_max",8.9205284
"20180108T2300","temperature_mean",7.7205286
"20180108T2300","temperature_min",2.7205286
"20180108T2300","temperature_max",8.7205286
"20180109T0000","temperature_mean",7.7705283
"20180109T0000","temperature_min",3.7705283
"20180109T0000","temperature_max",11.7705283
"20180109T0100","temperature_mean",7.0005283
"20180109T0100","temperature_min",2.0005283
"20180109T0100","temperature_max",9.0005283
"20180109T0200","temperature_mean",5.9805284
"20180109T0200","temperature_min",4.9805284
"20180109T0200","temperature_max",6.9805284
"20180109T0300","temperature_mean",3.9705286
"20180109T0300","temperature_min",1.9705286
"20180109T0300","temperature_max",8.9705286
"20180109T0400","temperature_mean",3.6705287
"20180109T0400","temperature_min",0.6705287
"20180109T0400","temperature_max",8.6705287
"20180109T0500","temperature_mean",4.1605287
"20180109T0500","temperature_min",3.1605287
"20180109T0500","temperature_max",7.1605287
"20180109T0600","temperature_mean",4.0705285
"20180109T0600","temperature_min",1.0705285
"20180109T0600","temperature_max",7.0705285
"20180109T0700","temperature_mean",4.7205286
"20180109T0700","temperature_min",1.7205286
"20180109T0700","temperature_max",7.7205286
"20180109T0800","temperature_mean",4.9405284
"20180109T0800","temperature_min",2.9405284
"20180109T0800","temperature_max",7.9405284
"20180109T0900","temperature_mean",5.1605287
"20180109T0900","temperature_min",1.1605287
"20180109T0900","temperature_max",8.1605287
"20180109T1000","temperature_mean",6.1305285
"20180109T1000","temperature_min",5.1305285
"20180109T1000","temperature_max",7.1305285
"20180109T1100","temperature_mean",8.260529
"20180109T1100","temperature_min",5.260529
"20180109T1100","temperature_max",11.260529
"20180109T1200","temperature_mean",9.470529
"20180109T1200","temperature_min",6.470529
"20180109T1200","temperature_max",11.470529
"20180109T1300","temperature_mean",9.820529
"20180109T1300","temperature_min",5.820529
"20180109T1300","temperature_max",10.820529
"20180109T1400","temperature_mean",11.190529
"20180109T1400","temperature_min",10.190529
"20180109T1400","temperature_max",15.190529
"20180109T1500","temperature_mean",11.990529
"20180109T1500","temperature_min",8.990529
"20180109T1500","temperature_max",15.990529
"20180109T1600","temperature_mean",11.250529
"20180109T1600","temperature_min",9.250529
"20180109T1600","temperature_max",14.250529
"20180109T1700","temperature_mean",11.260529
"20180109T1700","temperature_min",9.260529
"20180109T1700","temperature_max",12.260529
"20180109T1800","temperature_mean",11.200529
"20180109T1800","temperature_min",8.200529
"20180109T1800","temperature_max",12.200529
"20180109T1900","temperature_mean",10.090529
"20180109T1900","temperature_min",6.090529
"20180109T1900","temperature_max",11.090529
"20180109T2000","temperature_mean",8.810529
"20180109T2000","temperature_min",5.810529
"20180109T2000","temperature_max",12.810529
"20180109T2100","temperature_mean",8.810529
"20180109T2100","temperature_min",5.810529
"20180109T2100","temperature_max",9.810529
"20180109T2200","temperature_mean",9.090529
"20180109T2200","temperature_min",8.090529
"20180109T2200","temperature_max",12.090529
"20180109T2300","temperature_mean",8.690529
"20180109T2300","temperature_min",4.690529
"20180109T2300","temperature_max",11.690529
"20180110T0000","temperature_mean",8.0505295
"20180110T0000","temperature_min",4.0505295
"20180110T0000","temperature_max",11.0505295
"20180110T0100","temperature_mean",7.5205283
"20180110T0100","temperature_min",3.5205283
"20180110T0100","temperature_max",9.5205283
"20180110T0200","temperature_mean",7.1205287
"20180110T0200","temperature_min",3.1205287
"20180110T0200","temperature_max",11.1205287
"20180110T0300","temperature_mean",7.4805284
"20180110T0300","temperature_min",5.4805284
"20180110T0300","temperature_max",10.4805284
"20180110T0400","temperature_mean",7.5105286
"20180110T0400","temperature_min",6.5105286
"20180110T0400","temperature_max",10.5105286
"20180110T0500","temperature_mean",6.8005285
"20180110T0500","temperature_min",5.8005285
"20180110T0500","temperature_max",9.8005285
"20180110T0600","temperature_mean",5.1805286
"20180110T0600","temperature_min",3.1805286
"20180110T0600","temperature_max",10.1805286
"20180110T0700","temperature_mean",4.9505286
"20180110T0700","temperature_min",1.9505286
"20180110T0700","temperature_max",8.9505286
"20180110T0800","temperature_mean",4.2405286
"20180110T0800","temperature_min",0.2405286
"20180110T0800","temperature_max",5.2405286
"20180110T0900","temperature_mean",4.5705285
"20180110T0900","temperature_min",1.5705285
"20180110T0900","temperature_max",5.5705285
"20180110T1000","temperature_mean",6.9805284
"20180110T1000","temperature_min",4.9805284
"20180110T1000","temperature_max",9.9805284
"20180110T1100","temperature_mean",8.890529
"20180110T1100","temperature_min",4.890529
"20180110T1100","temperature_max",10.890529
"20180110T1200","temperature_mean",10.260529
"20180110T1200","temperature_min",8.260529
"20180110T1200","temperature_max",11.260529
"20180110T1300","temperature_mean",11.0505295
"20180110T1300","temperature_min",9.0505295
"20180110T1300","temperature_max",12.0505295
"20180110T1400","temperature_mean",11.350529
"20180110T1400","temperature_min",8.350529
"20180110T1400","temperature_max",12.350529
"20180110T1500","temperature_mean",10.940529
"20180110T1500","temperature_min",5.940529
"20180110T1500","temperature_max",11.940529
"20180110T1600","temperature_mean",9.830529
"20180110T1600","temperature_min",5.830529
"20180110T1600","temperature_max",10.830529
"20180110T1700","temperature_mean",9.180529
"20180110T1700","temperature_min",6.180529
