"timestamp","temperature_type","temperature"
"20200102T2300","temperature_min",2.000529
"20200102T2300","temperature_max",8.000529
"20200103T0000","temperature_mean",2.9405286
"20200103T0000","temperature_min",-2.0594714
"20200103T0000","temperature_max",7.9405286
"20200103T0100","temperature_mean",2.3105285
"20200103T0100","temperature_min",-1.6894715
"20200103T0100","temperature_max",5.3105285
"20200103T0200","temperature_mean",2.0405285
"20200103T0200","temperature_min",0.0405285
"20200103T0200","temperature_max",4.0405285
"20200103T0300","temperature_mean",2.5705285
"20200103T0300","temperature_min",-0.4294715
"20200103T0300","temperature_max",3.5705285
"20200103T0400","temperature_mean",2.7605286
"20200103T0400","temperature_min",1.7605286
"20200103T0400","temperature_max",5.7605286
"20200103T0500","temperature_mean",2.9505286
"20200103T0500","temperature_min",0.9505286
"20200103T0500","temperature_max",7.9505286
"20200103T0600","temperature_mean",2.9205287
"20200103T0600","temperature_min",0.9205287
"20200103T0600","temperature_max",3.9205287
"20200103T0700","temperature_mean",3.6805286
"20200103T0700","temperature_min",-0.3194714
"20200103T0700","temperature_max",4.6805286
"20200103T0800","temperature_mean",4.7805285
"20200103T0800","temperature_min",3.7805285
"20200103T0800","temperature_max",8.7805285
"20200103T0900","temperature_mean",5.8805285
"20200103T0900","temperature_min",3.8805285
"20200103T0900","temperature_max",10.8805285
"20200103T1000","temperature_mean",7.5205283
"20200103T1000","temperature_min",6.5205283
"20200103T1000","temperature_max",12.5205283
"20200103T1100","temperature_mean",9.670529
"20200103T1100","temperature_min",7.670529
"20200103T1100","temperature_max",12.670529
"20200103T1200","temperature_mean",11.200529
"20200103T1200","temperature_min",10.200529
"20200103T1200","temperature_max",16.200529
"20200103T1300","temperature_mean",10.750529
"20200103T1300","temperature_min",6.750529
"20200103T1300","temperature_max",14.750529
"20200103T1400","temperature_mean",11.660529
"20200103T1400","temperature_min",10.660529
"20200103T1400","temperature_max",12.660529
"20200103T1500","temperature_mean",11.930529
"20200103T1500","temperature_min",7.930529
"20200103T1500","temperature_max",15.930529
"20200103T1600","temperature_mean",10.330529
"20200103T1600","temperature_min",6.330529
"20200103T1600","temperature_max",14.330529
"20200103T1700","temperature_mean",9.270529
"20200103T1700","temperature_min",8.270529
"20200103T1700","temperature_max",11.270529
"20200103T1800","temperature_mean",8.460529
"20200103T1800","temperature_min",6.460529
"20200103T1800","temperature_max",12.460529
"20200103T1900","temperature_mean",7.8005285
"20200103T1900","temperature_min",3.8005285
"20200103T1900","temperature_max",10.8005285
"20200103T2000","temperature_mean",7.3605285
"20200103T2000","temperature_min",6.3605285
"20200103T2000","temperature_max",10.3605285
"20200103T2100","temperature_mean",7.4105287
"20200103T2100","temperature_min",4.4105287
"20200103T2100","temperature_max",8.4105287
"20200103T2200","temperature_mean",7.5305285
"20200103T2200","temperature_min",4.5305285
"20200103T2200","temperature_max",8.5305285
"20200103T2300","temperature_mean",7.8805285
"20200103T2300","temperature_min",3.8805285
"20200103T2300","temperature_max",11.8805285
"20200104T0000","temperature_mean",7.8405285
"20200104T0000","temperature_min",4.8405285
"20200104T0000","temperature_max",12.8405285
"20200104T0100","temperature_mean",8.160529
"20200104T0100","temperature_min",6.160529
"20200104T0100","temperature_max",11.160529
"20200104T0200","temperature_mean",8.070529
"20200104T0200","temperature_min",4.070529
"20200104T0200","temperature_max",10.070529
"20200104T0300","temperature_mean",7.9505286
"20200104T0300","temperature_min",5.9505286
"20200104T0300","temperature_max",12.9505286
"20200104T0400","temperature_mean",7.7705283
"20200104T0400","temperature_min",4.7705283
"20200104T0400","temperature_max",11.7705283
"20200104T0500","temperature_mean",7.8505287
"20200104T0500","temperature_min",5.8505287
"20200104T0500","temperature_max",9.8505287
"20200104T0600","temperature_mean",7.5305285
"20200104T0600","temperature_min",6.5305285
"20200104T0600","temperature_max",11.5305285
"20200104T0700","temperature_mean",7.0505285
"20200104T0700","temperature_min",6.0505285
"20200104T0700","temperature_max",8.0505285
"20200104T0800","temperature_mean",5.8105288
"20200104T0800","temperature_min",0.8105288
"20200104T0800","temperature_max",9.8105288
"20200104T0900","temperature_mean",4.7805285
"20200104T0900","temperature_min",2.7805285
"20200104T0900","temperature_max",9.7805285
"20200104T1000","temperature_mean",4.8305287
"20200104T1000","temperature_min",-0.1694713
"20200104T1000","temperature_max",5.8305287
"20200104T1100","temperature_mean",5.2005286
"20200104T1100","temperature_min",3.2005286
"20200104T1100","temperature_max",9.2005286
"20200104T1200","temperature_mean",5.4605284
"20200104T1200","temperature_min",1.4605284
"20200104T1200","temperature_max",8.4605284
"20200104T1300","temperature_mean",7.1605287
"20200104T1300","temperature_min",2.1605287
"20200104T1300","temperature_max",12.1605287
"20200104T1400","temperature_mean",7.6905284
"20200104T1400","temperature_min",6.6905284
"20200104T1400","temperature_max",11.6905284
"20200104T1500","temperature_mean",7.6305285
"20200104T1500","temperature_min",5.6305285
"20200104T1500","temperature_max",10.6305285
"20200104T1600","temperature_mean",6.9805284
"20200104T1600","temperature_min",5.9805284
"20200104T1600","temperature_max",11.9805284
"20200104T1700","temperature_mean",5.6805286
"20200104T1700","temperature_min",3.6805286
"20200104T1700","temperature_max",9.6805286
"20200104T1800","temperature_mean",4.6505284
"20200104T1800","temperature_min",2.6505284
"20200104T1800","temperature_max",8.6505284
"20200104T1900","temperature_mean",3.9905286
"20200104T1900","temperature_min",1.9905286
"20200104T1900","temperature_max",7.9905286
"20200104T2000","temperature_mean",3.4105287
"20200104T2000","temperature_min",0.4105287
"20200104T2000","temperature_max",4.4105287
"20200104T2100","temperature_mean",2.9305286
"20200104T2100","temperature_min",-0.0694714
"20200104T2100","temperature_max",5.9305286
"20200104T2200","temperature_mean",2.4605286
"20200104T2200","temperature_min",-1.5394714
"20200104T2200","temperature_max",6.4605286
"20200104T2300","temperature_mean",2.1905286
"20200104T2300","temperature_min",-2.8094714
"20200104T2300","temperature_max",6.1905286
"20200105T0000","temperature_mean",2.4805286
"20200105T0000","temperature_min",-2.5194714
"20200105T0000","temperature_max",6.4805286
"20200105T0100","temperature_mean",3.0305285
"20200105T0100","temperature_min",0.0305285
"20200105T0100","temperature_max",5.0305285
"20200105T0200","temperature_mean",3.0505285
"20200105T0200","temperature_min",2.0505285
"20200105T0200","temperature_max",8.0505285
"20200105T0300","temperature_mean",2.9905286
"20200105T0300","temperature_min",-2.0094714
"20200105T0300","temperature_max",4.9905286
"20200105T0400","temperature_mean",2.9305286
"20200105T0400","temperature_min",0.9305286
"20200105T0400","temperature_max",4.9305286
"20200105T0500","temperature_mean",2.7105286
"20200105T0500","temperature_min",1.7105286
"20200105T0500","temperature_max",4.7105286
"20200105T0600","temperature_mean",2.3605285
"20200105T0600","temperature_min",1.3605285
"20200105T0600","temperature_max",4.3605285
"20200105T0700","temperature_mean",2.1705287
"20200105T0700","temperature_min",-1.8294713
"20200105T0700","temperature_max",7.1705287
"20200105T0800","temperature_mean",1.9205287
"20200105T0800","temperature_min",0.9205287
"20200105T0800","temperature_max",2.9205287
"20200105T0900","temperature_mean",2.1105285
"20200105T0900","temperature_min",0.1105285
"20200105T0900","temperature_max",3.1105285
"20200105T1000","temperature_mean",2.9605286
"20200105T1000","temperature_min",-1.0394714
"20200105T1000","temperature_max",4.9605286
"20200105T1100","temperature_mean",3.8505285
"20200105T1100","temperature_min",2.8505285
"20200105T1100","temperature_max",8.8505285
"20200105T1200","temperature_mean",4.5205283
"20200105T1200","temperature_min",1.5205283
"20200105T1200","temperature_max",7.5205283
"20200105T1300","temperature_mean",6.0305285
"20200105T1300","temperature_min",4.0305285
"20200105T1300","temperature_max",7.0305285
"20200105T1400","temperature_mean",6.7705283
"20200105T1400","temperature_min",1.7705283
"20200105T1400","temperature_max",9.7705283
"20200105T1500","temperature_mean",7.1005287
"20200105T1500","temperature_min",2.1005287
"20200105T1500","temperature_max",12.1005287
"20200105T1600","temperature_mean",6.8105288
"20200105T1600","temperature_min",4.8105288
"20200105T1600","temperature_max",8.8105288
"20200105T1700","temperature_mean",5.9905286
"20200105T1700","temperature_min",0.9905286
"20200105T1700","temperature_max",8.9905286
"20200105T1800","temperature_mean",4.790529
"20200105T1800","temperature_min",2.790529
"20200105T1800","temperature_max",6.790529
"20200105T1900","temperature_mean",2.3905284
"20200105T1900","temperature_min",0.3905284
"20200105T1900","temperature_max",3.3905284
"20200105T2000","temperature_mean",1.2305287
"20200105T2000","temperature_min",-0.7694713
"20200105T2000","temperature_max",2.2305287
"20200105T2100","temperature_mean",0.85052866
"20200105T2100","temperature_min",-0.14947134
"20200105T2100","temperature_max",3.85052866
"20200105T2200","temperature_mean",0.6305287
"20200105T2200","temperature_min",-0.3694713
"20200105T2200","temperature_max",1.6305287
"20200105T2300","temperature_mean",0.48052865
"20200105T2300","temperature_min",-4.51947135
"20200105T2300","temperature_max",4.48052865
"20200106T0000","temperature_mean",0.54052866
"20200106T0000","temperature_min",-1.45947134
"20200106T0000","temperature_max",5.54052866
"20200106T0100","temperature_mean",0.55052865
"20200106T0100","temperature_min",-3.44947135
"20200106T0100","temperature_max",3.55052865
"20200106T0200","temperature_mean",0.5105286
"20200106T0200","temperature_min",-2.4894714
"20200106T0200","temperature_max",1.5105286
"20200106T0300","temperature_mean",0.33052868
"20200106T0300","temperature_min",-1.66947132
"20200106T0300","temperature_max",3.33052868
"20200106T0400","temperature_mean",0.48052865
"20200106T0400","temperature_min",-1.51947135
"20200106T0400","temperature_max",4.48052865
"20200106T0500","temperature_mean",0.72052866
"20200106T0500","temperature_min",-4.27947134
"20200106T0500","temperature_max",5.72052866
"20200106T0600","temperature_mean",0.8205287
"20200106T0600","temperature_min",-2.1794713
"20200106T0600","temperature_max",1.8205287
"20200106T0700","temperature_mean",-0.42947134
"20200106T0700","temperature_min",-5.42947134
"20200106T0700","temperature_max",0.57052866
"20200106T0800","temperature_mean",-0.82947135
"20200106T0800","temperature_min",-1.82947135
"20200106T0800","temperature_max",1.17052865
"20200106T0900","temperature_mean",-0.34947133
"20200106T0900","temperature_min",-1.34947133
"20200106T0900","temperature_max",4.65052867
"20200106T1000","temperature_mean",1.5205287
"20200106T1000","temperature_min",0.5205287
"20200106T1000","temperature_max",2.5205287
"20200106T1100","temperature_mean",2.9305286
"20200106T1100","temperature_min",0.9305286
"20200106T1100","temperature_max",3.9305286
"20200106T1200","temperature_mean",4.040529
"20200106T1200","temperature_min",0.040529
"20200106T1200","temperature_max",7.040529
"20200106T1300","temperature_mean",6.040529
"20200106T1300","temperature_min",3.040529
"20200106T1300","temperature_max",10.040529
"20200106T1400","temperature_mean",7.5005283
"20200106T1400","temperature_min",3.5005283
"20200106T1400","temperature_max",9.5005283
"20200106T1500","temperature_mean",8.080529
"20200106T1500","temperature_min",3.080529
"20200106T1500","temperature_max",12.080529
"20200106T1600","temperature_mean",7.8605285
"20200106T1600","temperature_min",5.8605285
"20200106T1600","temperature_max",8.8605285
"20200106T1700","temperature_mean",6.8005285
"20200106T1700","temperature_min",3.8005285
"20200106T1700","temperature_max",11.8005285
"20200106T1800","temperature_mean",5.6005287
"20200106T1800","temperature_min",1.6005287
"20200106T1800","temperature_max",9.6005287
"20200106T1900","temperature_mean",5.0105286
"20200106T1900","temperature_min",1.0105286
"20200106T1900","temperature_max",10.0105286
"20200106T2000","temperature_mean",3.7205286
"20200106T2000","temperature_min",2.7205286
"20200106T2000","temperature_max",8.7205286
"20200106T2100","temperature_mean",2.3205285
"20200106T2100","temperature_min",0.3205285
"20200106T2100","temperature_max",6.3205285
"20200106T2200","temperature_mean",3.2205286
"20200106T2200","temperature_min",-1.7794714
"20200106T2200","temperature_max",7.2205286
"20200106T2300","temperature_mean",4.3405285
"20200106T2300","temperature_min",0.3405285
"20200106T2300","temperature_max",9.3405285
"20200107T0000","temperature_mean",4.3005285
"20200107T0000","temperature_min",1.3005285
"20200107T0000","temperature_max",6.3005285
"20200107T0100","temperature_mean",3.8605285
"20200107T0100","temperature_min",-0.1394715
"20200107T0100","temperature_max",4.8605285
"20200107T0200","temperature_mean",2.7905285
"20200107T0200","temperature_min",-0.2094715
"20200107T0200","temperature_max",6.7905285
"20200107T0300","temperature_mean",2.7405286
"20200107T0300","temperature_min",-2.2594714
"20200107T0300","temperature_max",7.7405286
"20200107T0400","temperature_mean",4.3705287
"20200107T0400","temperature_min",0.3705287
"20200107T0400","temperature_max",5.3705287
"20200107T0500","temperature_mean",5.5905285
"20200107T0500","temperature_min",4.5905285
"20200107T0500","temperature_max",10.5905285
"20200107T0600","temperature_mean",5.7505283
"20200107T0600","temperature_min",2.7505283
"20200107T0600","temperature_max",6.7505283
"20200107T0700","temperature_mean",4.1405287
"20200107T0700","temperature_min",2.1405287
"20200107T0700","temperature_max",9.1405287
"20200107T0800","temperature_mean",3.7205286
"20200107T0800","temperature_min",1.7205286
"20200107T0800","temperature_max",8.7205286
"20200107T0900","temperature_mean",4.1605287
"20200107T0900","temperature_min",3.1605287
"20200107T0900","temperature_max",9.1605287
"20200107T1000","temperature_mean",5.1905284
"20200107T1000","temperature_min",1.1905284
"20200107T1000","temperature_max",9.1905284
"20200107T1100","temperature_mean",6.040529
"20200107T1100","temperature_min",5.040529
"20200107T1100","temperature_max",11.040529
"20200107T1200","temperature_mean",6.3705287
"20200107T1200","temperature_min",2.3705287
"20200107T1200","temperature_max",11.3705287
"20200107T1300","temperature_mean",7.4505286
"20200107T1300","temperature_min",2.4505286
"20200107T1300","temperature_max",8.4505286
"20200107T1400","temperature_mean",7.6705284
"20200107T1400","temperature_min",3.6705284
"20200107T1400","temperature_max",11.6705284
"20200107T1500","temperature_mean",7.6905284
"20200107T1500","temperature_min",2.6905284
"20200107T1500","temperature_max",10.6905284
"20200107T1600","temperature_mean",7.3905287
"20200107T1600","temperature_min",4.3905287
"20200107T1600","temperature_max",8.3905287
"20200107T1700","temperature_mean",6.8605285
"20200107T1700","temperature_min",5.8605285
"20200107T1700","temperature_max",10.8605285
"20200107T1800","temperature_mean",6.5005283
"20200107T1800","temperature_min",1.5005283
"20200107T1800","temperature_max",11.5005283
"20200107T1900","temperature_mean",6.0905285
"20200107T1900","temperature_min",5.0905285
"20200107T1900","temperature_max",11.0905285
"20200107T2000","temperature_mean",5.7505283
"20200107T2000","temperature_min",1.7505283
"20200107T2000","temperature_max",8.7505283
"20200107T2100","temperature_mean",5.8305287
"20200107T2100","temperature_min",1.8305287
"20200107T2100","temperature_max",9.8305287
"20200107T2200","temperature_mean",5.6205287
"20200107T2200","temperature_min",2.6205287
"20200107T2200","temperature_max",6.6205287
"20200107T2300","temperature_mean",4.4005284
"20200107T2300","temperature_min",3.4005284
"20200107T2300","temperature_max",8.4005284
"20200108T0000","temperature_mean",3.5205286
"20200108T0000","temperature_min",2.5205286
"20200108T0000","temperature_max",6.5205286
"20200108T0100","temperature_mean",3.1005285
"20200108T0100","temperature_min",2.1005285
"20200108T0100","temperature_max",5.1005285
"20200108T0200","temperature_mean",2.8405285
"20200108T0200","temperature_min",-0.1594715
"20200108T0200","temperature_max",4.8405285
"20200108T0300","temperature_mean",2.6205285
"20200108T0300","temperature_min",-0.3794715
"20200108T0300","temperature_max",4.6205285
"20200108T0400","temperature_mean",2.3705285
"20200108T0400","temperature_min",-0.6294715
"20200108T0400","temperature_max",4.3705285
"20200108T0500","temperature_mean",2.1705287
"20200108T0500","temperature_min",1.1705287
"20200108T0500","temperature_max",6.1705287
"20200108T0600","temperature_mean",2.3205285
"20200108T0600","temperature_min",1.3205285
"20200108T0600","temperature_max",4.3205285
"20200108T0700","temperature_mean",1.7205287
"20200108T0700","temperature_min",-2.2794713
"20200108T0700","temperature_max",4.7205287
"20200108T0800","temperature_mean",1.4605286
"20200108T0800","temperature_min",-1.5394714
"20200108T0800","temperature_max",3.4605286
"20200108T0900","temperature_mean",1.7505287
"20200108T0900","temperature_min",-2.2494713
"20200108T0900","temperature_max",2.7505287
"20200108T1000","temperature_mean",3.2905285
"20200108T1000","temperature_min",1.2905285
"20200108T1000","temperature_max",7.2905285
"20200108T1100","temperature_mean",6.0105286
"20200108T1100","temperature_min",3.0105286
"20200108T1100","temperature_max",11.0105286
"20200108T1200","temperature_mean",8.480529
"20200108T1200","temperature_min",5.480529
"20200108T1200","temperature_max",9.480529
"20200108T1300","temperature_mean",7.3605285
"20200108T1300","temperature_min",2.3605285
"20200108T1300","temperature_max",12.3605285
"20200108T1400","temperature_mean",8.310529
"20200108T1400","temperature_min",5.310529
"20200108T1400","temperature_max",13.310529
"20200108T1500","temperature_mean",8.630529
"20200108T1500","temperature_min",7.630529
"20200108T1500","temperature_max",9.630529
"20200108T1600","temperature_mean",8.460529
"20200108T1600","temperature_min",5.460529
"20200108T1600","temperature_max",10.460529
"20200108T1700","temperature_mean",8.200529
"20200108T1700","temperature_min",4.200529
"20200108T1700","temperature_max",10.200529
"20200108T1800","temperature_mean",8.590529
"20200108T1800","temperature_min",6.590529
"20200108T1800","temperature_max",13.590529
"20200108T1900","temperature_mean",7.8205285
"20200108T1900","temperature_min",5.8205285
"20200108T1900","temperature_max",11.8205285
"20200108T2000","temperature_mean",7.5605288
"20200108T2000","temperature_min",3.5605288
"20200108T2000","temperature_max",8.5605288
"20200108T2100","temperature_mean",8.340529
"20200108T2100","temperature_min",5.340529
"20200108T2100","temperature_max",12.340529
"20200108T2200","temperature_mean",8.750529
"20200108T2200","temperature_min",7.750529
"20200108T2200","temperature_max",9.750529
"20200108T2300","temperature_mean",8.950529
"20200108T2300","temperature_min",7.950529
"20200108T2300","temperature_max",12.950529
"20200109T0000","temperature_mean",9.250529
"20200109T0000","temperature_min",4.250529
"20200109T0000","temperature_max",10.250529
"20200109T0100","temperature_mean",9.490529
"20200109T0100","temperature_min",7.490529
"20200109T0100","temperature_max",12.490529
"20200109T0200","temperature_mean",9.630529
"20200109T0200","temperature_min",7.630529
"20200109T0200","temperature_max",10.630529
"20200109T0300","temperature_mean",9.710529
"20200109T0300","temperature_min",7.710529
"20200109T0300","temperature_max",10.710529
"20200109T0400","temperature_mean",9.650529
"20200109T0400","temperature_min",8.650529
"20200109T0400","temperature_max",11.650529
"20200109T0500","temperature_mean",9.810529
"20200109T0500","temperature_min",4.810529
"20200109T0500","temperature_max",10.810529
"20200109T0600","temperature_mean",9.740529
"20200109T0600","temperature_min",7.740529
"20200109T0600","temperature_max",11.740529
"20200109T0700","temperature_mean",9.840529
"20200109T0700","temperature_min",8.840529
"20200109T0700","temperature_max",12.840529
"20200109T0800","temperature_mean",9.910529
"20200109T0800","temperature_min",6.910529
"20200109T0800","temperature_max",13.910529
"20200109T0900","temperature_mean",9.870529
"20200109T0900","temperature_min",7.870529
"20200109T0900","temperature_max",10.870529
"20200109T1000","temperature_mean",9.730529
"20200109T1000","temperature_min",4.730529
"20200109T1000","temperature_max",13.730529
"20200109T1100","temperature_mean",10.810529
"20200109T1100","temperature_min",5.810529
"20200109T1100","temperature_max",13.810529
"20200109T1200","temperature_mean",12.440529
"20200109T1200","temperature_min",9.440529
"20200109T1200","temperature_max",15.440529
"20200109T1300","temperature_mean",12.420529
"20200109T1300","temperature_min",10.420529
"20200109T1300","temperature_max",17.420529
"20200109T1400","temperature_mean",13.200529
"20200109T1400","temperature_min",12.200529
"20200109T1400","temperature_max",15.200529
"20200109T1500","temperature_mean",12.770529
"20200109T1500","temperature_min",8.770529
"20200109T1500","temperature_max",14.770529
"20200109T1600","temperature_mean",12.270529
"20200109T1600","temperature_min",8.270529
"20200109T1600","temperature_max",16.270529
"20200109T1700","temperature_mean",11.960529
"20200109T1700","temperature_min",9.960529
"20200109T1700","temperature_max",14.960529
"20200109T1800","temperature_mean",9.940529
"20200109T1800","temperature_min",7.940529
"20200109T1800","temperature_max",10.940529
"20200109T1900","temperature_mean",9.530529
"20200109T1900","temperature_min",7.530529
"20200109T1900","temperature_max",11.530529
"20200109T2000","temperature_mean",9.510529
"20200109T2000","temperature_min",6.510529
"20200109T2000","temperature_max",14.510529
"20200109T2100","temperature_mean",9.660529
"20200109T2100","temperature_min",7.660529
"20200109T2100","temperature_max",13.660529
"20200109T2200","temperature_mean",9.0505295
"20200109T2200","temperature_min",4.0505295
"20200109T2200","temperature_max",12.0505295
"20200109T2300","temperature_mean",8.990529
"20200109T2300","temperature_min",4.990529
"20200109T2300","temperature_max",12.990529
"20200110T0000","temperature_mean",8.8005295
"20200110T0000","temperature_min",4.8005295
"20200110T0000","temperature_max",10.8005295
"20200110T0100","temperature_mean",9.230529
"20200110T0100","temperature_min",6.230529
"20200110T0100","temperature_max",13.230529
"20200110T0200","temperature_mean",8.850529
"20200110T0200","temperature_min",3.850529
"20200110T0200","temperature_max",11.850529
"20200110T0300","temperature_mean",7.9305286
"20200110T0300","temperature_min",6.9305286
"20200110T0300","temperature_max",9.9305286
"20200110T0400","temperature_mean",7.790529
"20200110T0400","temperature_min",4.790529
"20200110T0400","temperature_max",11.790529
"20200110T0500","temperature_mean",7.5705285
"20200110T0500","temperature_min",3.5705285
"20200110T0500","temperature_max",12.5705285
"20200110T0600","temperature_mean",6.9105287
"20200110T0600","temperature_min",5.9105287
"20200110T0600","temperature_max",9.9105287
"20200110T0700","temperature_mean",6.1705284
"20200110T0700","temperature_min",2.1705284
"20200110T0700","temperature_max",8.1705284
"20200110T0800","temperature_mean",5.540529
"20200110T0800","temperature_min",1.540529
"20200110T0800","temperature_max",10.540529
"20200110T0900","temperature_mean",6.0805287
"20200110T0900","temperature_min",1.0805287
"20200110T0900","temperature_max",7.0805287
"20200110T1000","temperature_mean",8.3005295
"20200110T1000","temperature_min",7.3005295
"20200110T1000","temperature_max",9.3005295
"20200110T1100","temperature_mean",9.510529
"20200110T1100","temperature_min",7.510529
"20200110T1100","temperature_max",11.510529
"20200110T1200","temperature_mean",9.980529
"20200110T1200","temperature_min",5.980529
"20200110T1200","temperature_max",14.980529
"20200110T1300","temperature_mean",11.010529
"20200110T1300","temperature_min",10.010529
"20200110T1300","temperature_max",12.010529
"20200110T1400","temperature_mean",10.920529
"20200110T1400","temperature_min",7.920529
